GZ01	GZ02	GZ03	GZ04	GZ05	GZ06	GZ07	GZ08	GZ09	GZ10	GZ11	GZ12	GZ13	GZ14	GZ15	BJ01	BJ02	BJ03	BJ04	BJ05	BJ06	BJ07	BJ08	BJ09	BJ10	BJ11	BJ12	BJ13	BJ14	BJ15	BJ16	BJ17	BJ18	BJ19	BJ20	BJ21	BJ22	BJ23	BJ24	BJ25	BJ26	BJ27	BJ28	BJ29	BJ30	BJ31	BJ32	BJ33	GZ16	GZ17	GZ18	GZ19	GZ20	GZ21	GZ22	GZ23	GZ24	GZ25	GZ26	GZ27	GZ28	GZ29
Acca	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acer	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Acetobacter	0	0	0	0	146	135	0	0	124	0	0	0	135	0	0	0	0	0	0	135	0	0	0	540	686	0	0	0	0	135	0	0	0	0	0	540	0	135	0	0	270	0	91	0	0	0	0	1080	0	0	135	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Acidiphilium	0	0	0	0	11	12	0	0	11	0	0	0	11	0	0	0	0	0	0	12	0	0	0	43	66	0	0	0	0	12	0	0	0	0	0	48	0	11	0	0	21	0	11	0	0	0	0	89	0	0	12	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Acidisphaera	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	4	5	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	1	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Acidocella	0	0	0	0	8	8	0	5	0	0	0	0	8	0	0	0	0	0	0	11	0	0	0	32	45	0	0	0	0	8	0	0	0	0	0	32	0	8	0	0	13	0	0	0	0	0	0	64	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Acidomonas	0	0	0	0	2	2	0	1	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	8	11	0	0	0	0	2	0	0	0	0	0	8	0	2	0	0	3	0	0	0	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Asaia	0	0	0	0	15	15	0	0	0	0	0	0	15	0	0	0	0	0	0	15	0	0	0	60	75	0	0	0	0	15	0	0	0	0	0	60	0	15	0	0	30	0	0	0	0	0	0	120	0	0	15	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Belnapia	0	0	0	0	9	5	0	5	1	16	0	0	5	0	0	0	0	0	0	5	0	0	0	20	25	0	0	0	0	5	0	0	0	0	0	20	0	5	0	0	10	0	1	0	0	0	0	40	0	0	8	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Bombella	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	5	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Commensalibacter	0	0	0	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	6	10	0	0	0	0	2	0	0	0	0	0	8	0	2	0	0	4	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Gluconacetobacter	0	0	0	0	9	9	0	0	9	0	0	0	9	0	0	0	0	0	0	10	0	0	0	36	53	0	0	0	0	9	0	0	0	0	0	36	0	9	0	0	17	0	9	0	0	0	0	72	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Gluconobacter	0	0	0	0	56	56	0	0	0	0	0	0	56	0	0	0	0	0	0	56	0	0	0	224	280	0	0	0	0	56	0	0	0	0	0	224	0	56	0	0	112	0	0	0	0	0	0	448	0	0	88	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Granulibacter	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Komagataeibacter	0	0	0	0	69	69	0	0	68	0	0	0	69	0	0	0	0	0	0	69	0	0	0	276	345	0	0	0	0	69	0	0	0	0	0	276	0	69	0	0	138	0	45	0	0	0	0	552	0	0	69	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Kozakia	0	0	0	0	13	13	0	0	0	0	0	0	13	0	0	0	0	0	0	14	0	0	0	52	65	0	0	0	0	13	0	0	0	0	0	52	0	13	0	0	25	0	0	0	0	0	0	104	0	0	13	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Neoasaia	0	0	0	0	5	5	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	20	25	0	0	0	0	5	0	0	0	0	0	20	0	5	0	0	10	0	0	0	0	0	0	40	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Neokomagataea	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	5	0	0	0	0	1	0	0	0	0	0	5	0	1	0	0	2	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Parasaccharibacter	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	5	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Roseomonas	0	0	0	0	69	22	0	4	14	5	0	0	21	0	0	0	0	0	0	23	0	0	0	88	112	0	0	0	6	22	0	0	0	0	0	85	0	22	4	0	44	0	13	0	0	0	0	184	0	0	33	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Rubritepida	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	6	0	0	0	1	1	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Saccharibacter	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	8	10	0	0	0	0	2	0	0	0	0	0	8	0	2	0	0	4	0	0	0	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Swaminathania	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	8	10	0	0	0	0	2	0	0	0	0	0	8	0	2	0	0	3	0	0	0	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae_Tanticharoenia	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	5	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acetothermia	0	0	0	0	5	1	2	0	0	2	0	1	4	0	0	0	0	0	0	1	1	0	2	2	2	0	0	0	0	0	0	0	0	0	0	17	4	2	3	1	4	0	0	0	3	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	11	0
Acholeplasma	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Acholeplasmataceae_Acholeplasma	0	0	0	0	8	0	37	0	20	0	0	0	329	0	0	0	25	0	20	80	63	9	2	1	25	0	21	0	20	21	0	0	0	0	7	96	44	35	107	60	80	6	53	65	63	0	20	111	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Acholeplasmataceae_Candidatus	0	0	0	0	21	0	14	1	13	0	0	0	203	0	0	0	27	0	13	104	39	26	15	0	26	0	13	0	13	13	0	0	0	0	26	105	53	52	81	40	105	27	92	108	53	0	13	104	0	0	0	0	13	0	0	0	0	0	0	0	0	0
Acholeplasmataceae_gut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acholeplasmataceae_uncultured	0	0	0	0	0	0	20	5	7	2	0	0	193	0	0	0	19	0	7	58	21	7	17	0	14	0	9	0	7	9	0	0	0	0	10	74	31	28	57	26	59	23	48	74	35	0	7	60	0	0	0	0	9	0	0	0	0	0	0	0	0	0
Acidaminococcaceae_Acidaminococcus	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidaminococcaceae_Phascolarctobacterium	0	0	0	0	34	34	47	0	33	7	0	0	1045	0	0	0	66	0	33	400	99	33	33	136	288	0	33	0	33	67	0	0	0	0	52	507	166	132	191	99	284	66	210	250	165	0	33	610	0	0	34	0	33	0	0	0	0	0	0	0	0	0
Acidaminococcaceae_Succinispira	0	0	0	0	0	0	4	0	2	0	0	0	39	0	0	0	4	0	2	19	4	2	2	0	13	0	2	0	2	2	0	0	0	0	2	18	8	11	10	6	10	6	10	14	10	0	2	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Acidaminococcaceae_uncultured	0	0	0	0	0	0	9	0	5	0	0	0	88	0	0	0	10	0	5	40	15	5	5	0	10	0	5	0	5	5	0	0	0	0	6	49	20	20	28	15	36	8	29	36	23	0	5	40	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Acidiferrobacteraceae_Acidiferrobacter	0	0	0	0	3	0	5	0	0	0	0	1	9	1	0	0	0	0	63	0	1	51	0	1	1	0	0	0	177	0	0	0	80	0	1	19	2	2	2	2	4	2	0	7	8	2	0	4	0	1	0	0	1	0	0	0	0	0	0	0	11	0
Acidiferrobacteraceae_Acidithiobacillales	0	0	0	0	2	0	4	0	0	1	0	0	9	1	0	0	0	0	3	0	0	4	0	1	1	0	0	0	13	0	1	0	6	0	1	25	3	3	1	2	4	1	0	5	8	2	0	4	0	1	0	0	1	0	0	0	0	0	0	0	14	0
Acidiferrobacteraceae_Arachis	0	0	0	0	4	0	9	1	2	0	0	0	38	1	1	0	3	0	1	10	4	1	4	1	6	0	1	1	4	1	1	0	2	0	3	40	8	5	10	6	15	4	8	16	12	2	2	12	0	1	0	0	1	0	0	0	0	0	0	0	6	0
Acidiferrobacteraceae_mine	0	0	0	0	5	0	8	1	2	0	0	0	36	1	1	0	3	0	1	10	4	1	4	1	5	0	1	1	2	1	1	0	2	0	3	36	7	4	10	5	15	3	8	16	12	2	2	12	0	0	0	0	1	0	0	0	0	0	0	0	4	0
Acidiferrobacteraceae_Sulfurifustis	0	0	0	0	5	0	10	0	0	2	0	0	19	2	0	0	0	0	47	0	1	50	0	2	2	0	0	0	160	0	2	0	78	0	2	50	6	6	3	4	8	2	0	13	17	4	0	9	0	2	0	0	2	0	0	0	0	0	0	0	28	0
Acidihalobacteraceae_Acidihalobacter	0	0	0	0	26	6	22	0	0	7	0	1	39	3	0	0	0	0	9	0	0	12	5	14	15	0	0	0	40	0	3	0	20	0	3	188	23	10	13	8	13	4	0	18	31	8	0	18	0	4	0	0	4	0	0	0	0	0	0	0	48	0
Acidilobaceae_Acidilobus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidilobaceae_Aeropyrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidimicrobiaceae_Acidithrix	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acidimicrobiaceae_Ferrimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidimicrobiaceae_Ferrithrix	0	0	0	0	1	0	1	0	1	0	0	0	15	0	0	0	2	0	1	8	3	1	1	0	2	0	1	0	1	1	0	0	0	0	2	7	4	4	6	3	8	2	7	8	4	0	1	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Acidimicrobiaceae_metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidimicrobiaceae_mine	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acidimicrobiales	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Acidithiobacillaceae_Acidithiobacillus	0	0	0	0	36	12	36	0	0	12	0	0	96	12	0	0	0	0	24	12	0	0	12	12	12	0	0	0	60	0	0	0	48	0	12	228	24	24	12	24	48	12	0	24	84	24	0	48	0	12	0	0	12	0	0	0	0	0	0	0	180	0
Acidithiobacillaceae_Thermithiobacillus	0	0	0	0	6	0	6	0	0	0	0	0	24	2	0	0	0	0	0	2	0	0	0	8	2	0	0	0	8	0	2	0	4	0	2	38	16	6	6	6	10	4	0	8	8	4	0	6	0	2	0	0	2	0	0	0	0	0	0	0	48	0
Acidobacteriaceae	0	0	0	0	8	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	10	0	0	0	10	0	0	70	0	5	0	9	4	1	0	10	10	10	0	5	0	5	0	0	5	0	0	0	0	0	0	0	13	0
Acidothermaceae_Acidothermus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acioa	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acnistus	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acoelorraphe	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aconitum	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acorus	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actaea	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinidia	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacteria	0	0	0	0	5	2	1	0	1	0	0	0	17	0	0	0	3	0	1	11	3	1	2	4	7	0	1	0	1	2	0	0	0	0	2	8	5	6	6	3	10	2	7	9	4	0	1	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0
actinobacterium	0	0	0	0	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomarinaceae_Candidatus	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	16	0	0	8	14	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
Actinomycetaceae_Actinobaculum	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetaceae_Actinomyces	0	30	0	0	156	0	2	0	0	1	0	15	2	1	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	3	112	52	43	1	32	0	0	0	324	0	0	56	15	18	2	2	0	0	30	15	0	0	18	0	0	0
Actinomycetaceae_Actinotignum	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetaceae_Arcanobacterium	0	0	0	0	29	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	15	13	1	0	12	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetaceae_F0332	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	24	25	1	0	19	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetaceae_Flaviflexus	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetaceae_Mobiluncus	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetaceae_Trueperella	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetaceae_Varibaculum	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetales	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinospicaceae_Actinospica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinotaenium	0	0	0	0	2	3	0	1	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	8	15	1	0	0	0	2	0	0	0	0	0	22	0	1	0	0	7	0	0	0	0	0	0	24	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Adenophora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adenostoma	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adiutricaceae_Adiutrix	0	0	0	0	0	0	4	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	4	0	0	36	0	2	0	2	0	2	0	4	2	4	0	2	0	2	0	0	2	0	0	0	0	0	0	0	2	0
Adoxa	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerococcaceae_Abiotrophia	0	0	0	0	8	16	0	0	0	0	0	0	14	0	0	0	0	0	0	27	0	0	0	54	155	4	0	0	0	4	0	0	0	0	0	106	0	0	0	0	8	0	0	0	0	0	3	143	0	0	10	0	0	0	0	0	0	6	0	0	0	0
Aerococcaceae_Aerococcus	0	0	0	0	48	163	57	0	0	0	0	0	347	0	0	0	0	0	0	149	0	0	0	358	300	38	0	0	0	48	0	0	0	0	0	499	0	0	0	0	86	0	0	0	0	0	22	1149	0	0	48	0	0	0	0	0	0	0	0	0	0	0
Aerococcaceae_Eremococcus	0	0	0	0	2	6	2	0	0	1	0	0	10	0	0	0	0	0	0	8	0	0	0	12	16	2	0	0	0	2	0	0	0	0	0	54	0	0	0	0	4	0	0	0	0	0	3	41	0	0	2	0	0	0	0	0	0	2	0	0	0	0
Aerococcaceae_Facklamia	0	0	0	0	7	21	20	0	0	10	0	0	53	0	0	0	0	0	0	19	0	0	0	52	71	1	0	0	0	7	0	0	0	0	0	147	3	3	0	0	34	0	0	0	0	0	11	176	0	0	11	0	0	0	0	0	0	13	0	0	0	0
Aerococcaceae_Globicatella	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	28	0	0	2	0	0	0	0	0	0	2	0	0	0	0
Aeromonadaceae_Aeromonas	0	0	0	0	1283	8	1929	0	0	636	0	4	3186	2	1	0	0	0	638	1	0	4	4	647	644	0	0	0	1270	0	1	0	1272	0	1	12785	646	635	643	1269	1910	634	0	642	1912	635	0	1278	0	634	0	0	633	0	0	0	0	0	0	0	3177	0
Aeromonadaceae_Oceanimonas	0	0	0	0	16	0	24	0	0	8	0	0	40	0	0	0	0	0	8	0	0	0	0	8	8	0	0	0	16	0	0	0	16	0	0	160	8	8	8	16	25	8	0	8	24	8	0	16	0	8	0	0	8	0	0	0	0	0	0	0	40	0
Aeromonadaceae_Tolumonas	0	0	0	0	83	34	116	0	0	17	0	17	98	0	0	0	0	0	16	0	0	0	17	67	50	0	0	0	32	0	0	0	32	0	0	680	51	16	50	32	65	16	0	33	65	16	0	49	0	16	0	0	16	0	0	0	0	0	0	0	97	0
